Transaction;Tanggal;Items
125034599;April 02, 2025;WOODS COUGH SYR ATT 100ML, MIXAGRIP FLU &BATUK PE
125034601;April 02, 2025;ENTROSTOP HERBAL ANAK, KOMIX HERBAL 15 ML, SKT ACTIV SIRUP 100 ML, SKT ACTIV SIRUP 300 ML, CEREBROFORT M.G. AGGR SCH, CEREBROFORT MG MGA SCH, CEREBROFORT MG JRK SCH, CEREBROFORT MG STRAW SCH, SKT ABC CURCUMA MADU
125034603;April 02, 2025;WOODS EXPECTORANT 60 ML, PROMAG TABLET
125034610;April 02, 2025;CEREBROFORT GOLD ORANGE 200 ML, WOODS EXPECTORANT 60 ML
125034611;April 02, 2025;ENTROSTOP HERBAL ANAK, PROMAG SUSPENSI BTL 60 ML, PROMAG SUSPENSI 10ML/6, PROMAG HERBAL 15 ML, ENTROSTOP 10'S
125034618;April 02, 2025;KOMIX HERBAL 15 ML, ENTROSTOP 10'S
125034624;April 03, 2025;KALPANAX K CREAM 5 GR, WOODS EXPECTORANT 60 ML, WOODS EXPECTORANT 100 ML, FATIGON SPIRIT BOX 10X6S
125034631;April 03, 2025;KOMIX HERBAL JERUK NIPIS, KOMIX HERBAL ORI PACK
125034632;April 03, 2025;CEREBROVIT XCEL 10 CAPS, PROMAG SUSPENSI 10ML/6
125034639;April 03, 2025;SKT ACTIV SIRUP 100 ML, WOODS EXPECTORANT 60 ML
125034644;April 03, 2025;PROMAG HERBAL 15 ML, PROMAG TABLET
125034653;April 03, 2025;WOODS EXPECTORANT 60 ML, PROMAG TABLET
125034655;April 03, 2025;ENTROSTOP HERBAL ANAK, PROMAG SUSPENSI 10ML/6, MIXAGRIP FLU KAPLET 25X4, PROCOLD FLU PE
125034677;April 03, 2025;SAKATONIK ABC STRAW 30TAB, SAKATONIK ABC ANGGUR30TAB
125034678;April 03, 2025;WOODS EXPECTORANT 60 ML, WOODS EXPECTORANT 100 ML
125034686;April 03, 2025;KALPANAX K CREAM 5 GR, ENTROSTOP HERBAL ANAK, ENTROSTOP 10'S
125034720;April 03, 2025;WOODS EXPECTORANT 60 ML, WOODS NATURALS SYR 60 ML
125034721;April 03, 2025;KOMIX HERBAL 15 ML, KALPANAX K CREAM 5 GR
125034736;April 03, 2025;BEJO JAHE MERAH HERBAL 12 SC, KOMIX HERBAL JAHE, KOMIX HERBAL JERUK NIPIS
125034761;April 03, 2025;WOODS EXPECTORANT 60 ML, MIXAGRIP FLU KAPLET 25X4
125034769;April 03, 2025;BEJO JAHE MERAH HERBAL 12 SC, PUYER OSK BT NO.16/BOX
125034770;April 03, 2025;ENTROSTOP 10'S, PROMAG TABLET
125034783;April 03, 2025;ENTROSTOP HERBAL ANAK, PROMAG SUSPENSI 10ML/6
125034792;April 03, 2025;B7 SLASI JERUK NIPIS 12'S, ENTROSTOP 10'S
125034793;April 03, 2025;WOODS EXPECTORANT 60 ML, WOODS EXPECTORANT 100 ML, PROCOLD FLU PE
125034796;April 03, 2025;WOODS COUGH SYR ATT  60ML, MIXAGRIP FLU &BATUK PE
125034810;April 03, 2025;KOMIX HERBAL JAHE, KOMIX HERBAL JERUK NIPIS, KOMIX HERBAL 15 ML, KOMIX HERBAL ORI PACK, KALPANAX K CREAM 5 GR
125034815;April 03, 2025;KOMIX HERBAL 15 ML, KALPANAX K CREAM 5 GR, KALPANAX KRIM 10 GR, CEREBROFORT GOLD ORANGE 100 ML, CEREBROFORT GOLD STRAWBERY, PROMAG SUSPENSI 10ML/6
125034830;April 04, 2025;BEJO JAHE MERAH HERBAL 12 SC, KALPANAX K CREAM 5 GR, ENTROSTOP 10'S
125034832;April 04, 2025;PROMAG SUSPENSI BTL 60 ML, PROMAG HERBAL 15 ML, FATIGON KAPLET 10X6S, FATIGON SPIRIT BOX 10X6S, ENTROSTOP 10'S, PROMAG TABLET
125034834;April 04, 2025;KALPANAX K CREAM 5 GR, WOODS EXPECTORANT 60 ML
125034838;April 04, 2025;WOODS EXPECTORANT 60 ML, PROMAG TABLET
125034839;April 04, 2025;PROMAG SUSPENSI 10ML/6, PROMAG HERBAL 15 ML, PROMAG TABLET
125034843;April 04, 2025;SAKATONIK ABC ANTARIKSA 30 TAB, SAKATONIK ABC STRAW 30TAB, SAKATONIK ABC ANGGUR30TAB
125034846;April 04, 2025;KALPANAX SALEP 6G/12, WOODS COUGH SYR ATT  60ML
125034847;April 04, 2025;KALPANAX K CREAM 5 GR, KALPANAX KRIM 10 GR, WOODS EXPECTORANT 60 ML
125034849;April 04, 2025;PROMAG HERBAL 15 ML, ENTROSTOP 10'S
125034858;April 04, 2025;KALPANAX K CREAM 5 GR, KALPANAX KRIM 10 GR
125034867;April 04, 2025;ENTROSTOP 10'S, SAKATONIK ABC ANGGUR30TAB
125034876;April 04, 2025;ENTROSTOP 10'S, WOODS LOZ HONEY LEMON
125034887;April 04, 2025;CEREBROFORT MG JRK SCH, CEREBROFORT MG STRAW SCH, ENTROSTOP 10'S
125034895;April 04, 2025;SKT ACTIV SIRUP 300 ML, CEREBROFORT MG STRAW SCH, CEREBROFORT M.G. TROPICAL FRUIT
125034923;April 04, 2025;CEREBROFORT M.G. AGGR SCH, CEREBROFORT M.G. TROPICAL FRUIT, SKT ABC CURCUMA MADU
125034928;April 04, 2025;WOODS EXPECTORANT 60 ML, WOODS EXPECTORANT 100 ML, PROMAG TABLET, SKT ABC CURCUMA MADU
125034931;April 04, 2025;BEJO JAHE MERAH HERBAL 12 SC, WOODS LOZENGES 6'S
125034935;April 04, 2025;CEREBROFORT M.G. AGGR SCH, CEREBROFORT MG MGA SCH, CEREBROFORT MG JRK SCH, CEREBROFORT MG STRAW SCH
125034939;April 04, 2025;ENTROSTOP HERBAL ANAK, ENTROSTOP 10'S
125034945;April 04, 2025;KOMIX HERBAL JAHE, KOMIX HERBAL JERUK NIPIS, KOMIX HERBAL ORI PACK
125034948;April 04, 2025;CEREBROFORT M.G. AGGR SCH, CEREBROFORT MG MGA SCH, CEREBROFORT MG JRK SCH, CEREBROFORT MG STRAW SCH, CEREBROFORT M.G. TROPICAL FRUIT
125034954;April 04, 2025;KALPANAX K CREAM 5 GR, PUYER OSK BT NO.16/BOX
125034956;April 04, 2025;ENTROSTOP HERBAL ANAK, ENTROSTOP 10'S
125034979;April 04, 2025;KALPANAX SALEP 6G/12, CEREBROFORT M.G. AGGR SCH, CEREBROFORT MG STRAW SCH, ENTROSTOP 10'S, SAKATONIK ABC STRAW 30TAB, SAKATONIK ABC ORANGE 30TAB
125034981;April 04, 2025;PROMAG HERBAL 15 ML, PROCOLD FLU PE
125034992;April 04, 2025;WOODS COUGH SYR ATT  60ML, PROCOLD FLU BATUK PE
125034994;April 04, 2025;BEJO JAHE MERAH HERBAL 6S MT, BEJO JAHE MERAH HERBAL 12 SC
125035003;April 04, 2025;KOMIX HERBAL ORI PACK, ENTROSTOP 10'S, SAKATONIK ABC STRAW 30TAB
125035006;April 04, 2025;SKT ACTIV SIRUP 100 ML, SKT ACTIV SIRUP 300 ML
125035018;April 04, 2025;KOMIX JAHE G-FORMULA BOX, KOMIX J.NIPIS G-FORMULA B
125035019;April 04, 2025;KALPANAX KRIM 10 GR, CEREBROVIT XCEL 10 CAPS
125035025;April 04, 2025;BEJO JAHE MERAH HERBAL 12 SC, KOMIX HERBAL 15 ML, PROMAG SUSPENSI BTL 60 ML, WOODS EXPECTORANT 60 ML
125035026;April 04, 2025;PUYER OSK BT NO.16/BOX, ENTROSTOP HERBAL DEWASA 15 ML, ENTROSTOP 10'S
125035036;April 04, 2025;KOMIX JAHE G-FORMULA BOX, KOMIX KID STRAWBERRY PACK, KOMIX J.NIPIS G-FORMULA B, KOMIX KID OBH PE
125035040;April 04, 2025;PUYER OSK BT NO.16/BOX, SAKATONIK ABC ORANGE 30TAB
125035049;April 04, 2025;FATIGON SPIRIT BOX 10X6S, SAKATONIK ABC STRAW 30TAB, SAKATONIK ABC ANGGUR30TAB, SAKATONIK ABC ORANGE 30TAB
125035064;April 04, 2025;ENTROSTOP HERBAL ANAK, KOMIX HERBAL 15 ML, KOMIX HERBAL ORI PACK
125035078;April 05, 2025;PROMAG HERBAL 15 ML, WOODS EXPECTORANT 60 ML, WOODS EXPECTORANT 100 ML, PROMAG TABLET
125035085;April 05, 2025;PUYER OSK BT NO.16/BOX, CEREBROFORT M.G. AGGR SCH
125035096;April 05, 2025;KALPANAX K CREAM 5 GR, SKT ABC CURCUMA MADU
125035102;April 05, 2025;KOMIX HERBAL JERUK NIPIS, KALPANAX SALEP 6G/12, ENTROSTOP HERBAL DEWASA 15 ML, SAKATONIK ABC ORANGE 30TAB
125035105;April 05, 2025;KALPANAX K CREAM 5 GR, CEREBROFORT GOLD ORANGE 100 ML, WOODS EXPECTORANT 60 ML, WOODS EXPECTORANT 100 ML, WOODS NATURALS SYR 60 ML, CEREBROFORT M.G. TROPICAL FRUIT, SAKATONIK ABC ANTARIKSA 30 TAB, SAKATONIK ABC STRAW 30TAB, SAKATONIK ABC ANGGUR30TAB
125035107;April 05, 2025;WOODS EXPECTORANT 60 ML, WOODS LOZENGES 6'S
125035125;April 05, 2025;B7 SLASI JERUK NIPIS 12'S, FATIGON SPIRIT BOX 10X6S
125035127;April 05, 2025;KALPANAX K CREAM 5 GR, KALPANAX SALEP 6G/12, FATIGON SPIRIT BOX 10X6S, ENTROSTOP 10'S, SAKATONIK ABC ANTARIKSA 30 TAB, SAKATONIK ABC STRAW 30TAB, SAKATONIK ABC ANGGUR30TAB, SAKATONIK ABC ORANGE 30TAB
125035128;April 05, 2025;BEJO JAHE MERAH HERBAL 12 SC, ENTROSTOP 10'S, SAKATONIK ABC ANTARIKSA 30 TAB, SAKATONIK ABC STRAW 30TAB, SAKATONIK ABC ORANGE 30TAB
125035132;April 05, 2025;ENTROSTOP HERBAL ANAK, PROMAG SUSPENSI BTL 60 ML, CEREBROFORT M.G. AGGR SCH, CEREBROFORT MG JRK SCH, CEREBROFORT MG STRAW SCH, SAKATONIK ABC ANTARIKSA 30 TAB, SAKATONIK ABC STRAW 30TAB, SAKATONIK ABC ANGGUR30TAB, SAKATONIK ABC ORANGE 30TAB
125035133;April 05, 2025;WOODS EXPECTORANT 60 ML, WOODS EXPECTORANT 100 ML
125035135;April 05, 2025;WOODS COUGH SYR ATT  60ML, MIXAGRIP FLU &BATUK PE
125035139;April 05, 2025;BEJO JAHE MERAH HERBAL 12 SC, KOMIX HERBAL 15 ML, KALPANAX K CREAM 5 GR, FATIGON SPIRIT BOX 10X6S
125035143;April 05, 2025;CEREBROFORT M.G. AGGR SCH, CEREBROFORT MG JRK SCH, CEREBROFORT MG STRAW SCH, WOODS LOZENGES 6'S
125035151;April 05, 2025;SAKATONIK ABC STRAW 30TAB, SAKATONIK ABC ANGGUR30TAB, SAKATONIK ABC ORANGE 30TAB
125035153;April 05, 2025;SAKATONIK ABC STRAW 30TAB, SAKATONIK ABC ANGGUR30TAB, SAKATONIK ABC ORANGE 30TAB
125035159;April 05, 2025;KOMIX HERBAL 15 ML, WOODS EXPECTORANT 60 ML
125035171;April 05, 2025;BEJO JAHE MERAH HERBAL 12 SC, KOMIX HERBAL JAHE, KOMIX HERBAL JERUK NIPIS, KOMIX HERBAL ORI PACK, EXTRA JOSS ACTIVE 12SCH
125035191;April 05, 2025;CEREBROFORT GOLD ORANGE 100 ML, PROCOLD FLU PE, SAKATONIK ABC STRAW 30TAB, SAKATONIK ABC ANGGUR30TAB, SAKATONIK ABC ORANGE 30TAB
125035193;April 05, 2025;PROMAG SUSPENSI 10ML/6, PROMAG TABLET
125035195;April 05, 2025;KOMIX HERBAL 15 ML, KALPANAX SALEP 6G/12
125035202;April 05, 2025;KOMIX HERBAL 15 ML, SAKATONIK ABC ANTARIKSA 30 TAB, SAKATONIK ABC STRAW 30TAB
125035205;April 05, 2025;BEJO JAHE MERAH HERBAL 12 SC, ENTROSTOP HERBAL ANAK, KOMIX HERBAL 15 ML
125035206;April 05, 2025;KALPANAX K CREAM 5 GR, KALPANAX SALEP 6G/12, KOMIX HERBAL 15 ML, WAISAN NEW FORMULA  /LUSIN, ENTROSTOP 10'S
125035216;April 05, 2025;KOMIX HERBAL 15 ML, KALPANAX KRIM 10 GR
125035224;April 05, 2025;KOMIX KID STRAWBERRY PACK, WOODS COUGH SYR ATT  60ML, PROCOLD FLU BATUK PE
125035229;April 05, 2025;SAKATONIK ABC ANTARIKSA 30 TAB, SAKATONIK ABC STRAW 30TAB
125035243;April 05, 2025;SAKATONIK ACTIV MULTIVIT ZAT BESI - KAPLET 6S, SAKATONIK ABC STRAW 30TAB
125035275;April 05, 2025;KOMIX JAHE G-FORMULA BOX, KOMIX J.NIPIS G-FORMULA B, KOMIX PEPP.G-FORMULA BOX, KOMIX OBH
125035287;April 07, 2025;KOMIX JAHE G-FORMULA BOX, KOMIX J.NIPIS G-FORMULA B, KOMIX PEPP.G-FORMULA BOX
125035288;April 07, 2025;WOODS COUGH SYR ATT 100ML, WOODS COUGH SYR ATT  60ML
125035297;April 07, 2025;ENTROSTOP HERBAL DEWASA 15 ML, ENTROSTOP HERBAL ANAK, ENTROSTOP 10'S, PROMAG TABLET, WOODS NATURALS SYR 60 ML
125035298;April 07, 2025;CEREBROFORT GOLD ORANGE 100 ML, CEREBROFORT GOLD ORANGE 200 ML, CEREBROFORT GOLD STRAWBERY, ENTROSTOP HERBAL ANAK, ENTROSTOP 10'S, WOODS EXPECTORANT 100 ML, WOODS NATURALS SYR 60 ML, CEREBROFORT M.G. TROPICAL FRUIT, FATIGON KAPLET 10X6S, FATIGON SPIRIT BOX 10X6S
125035321;April 07, 2025;WOODS LOZENGES 6'S, WOODS LOZ HONEY LEMON
125035323;April 07, 2025;MIXAGRIP FLU KAPLET 25X4, PROMAG TABLET
125035341;April 07, 2025;ENTROSTOP 10'S, PROMAG TABLET
125035347;April 07, 2025;WAISAN NEW FORMULA  /LUSIN, CEREBROFORT GOLD ORANGE 100 ML
125035348;April 07, 2025;CEREBROFORT M.G. AGGR SCH, CEREBROFORT MG MGA SCH, SAKATONIK ABC ANTARIKSA 30 TAB, SAKATONIK ABC ANGGUR30TAB, SAKATONIK ABC ORANGE 30TAB
125035353;April 07, 2025;KOMIX HERBAL JAHE, KOMIX HERBAL JERUK NIPIS
125035354;April 07, 2025;SAKATONIK ABC ANTARIKSA 30 TAB, SAKATONIK ABC STRAW 30TAB, SAKATONIK ABC ANGGUR30TAB, SAKATONIK ABC ORANGE 30TAB
125035357;April 07, 2025;PROMAG TABLET, FATIGON KAPLET 10X6S, FATIGON SPIRIT BOX 10X6S
125035358;April 07, 2025;WOODS EXPECTORANT 60 ML, PROCOLD FLU PE
125035363;April 07, 2025;KALPANAX SALEP 6G/12, KALPANAX KRIM 10 GR, WOODS EXPECTORANT 60 ML
125035369;April 07, 2025;ENTROSTOP 10'S, SAKATONIK ABC STRAW 30TAB, SAKATONIK ABC ANGGUR30TAB
125035392;April 07, 2025;KALPANAX K CREAM 5 GR, KALPANAX SALEP 6G/12
125035395;April 07, 2025;CEREBROFORT MG JRK SCH, CEREBROFORT MG STRAW SCH, CEREBROFORT M.G. TROPICAL FRUIT
125035402;April 07, 2025;KOMIX HERBAL JAHE, KOMIX HERBAL JERUK NIPIS
125035406;April 07, 2025;SAKATONIK ABC STRAW 30TAB, SAKATONIK ABC ANGGUR30TAB, SAKATONIK ABC ORANGE 30TAB, SKT ABC CURCUMA MADU
125035410;April 07, 2025;CEREBROFORT GOLD ORANGE 100 ML, CEREBROFORT GOLD STRAWBERY, CEREBROFORT M.G. AGGR SCH, CEREBROFORT MG MGA SCH, CEREBROFORT MG JRK SCH, CEREBROFORT MG STRAW SCH, CEREBROFORT M.G. TROPICAL FRUIT
125035411;April 07, 2025;SKT ACTIV SIRUP 100 ML, SAKATONIK ABC ANTARIKSA 30 TAB, SAKATONIK ABC STRAW 30TAB, SAKATONIK ABC ANGGUR30TAB, SKT ABC CURCUMA MADU
125035421;April 07, 2025;KALPANAX KRIM 10 GR, CEREBROFORT GOLD ORANGE 100 ML, CEREBROFORT GOLD STRAWBERY
125035422;April 07, 2025;BEJO JAHE MERAH HERBAL 12 SC, KALPANAX K CREAM 5 GR, KALPANAX KRIM 10 GR, ENTROSTOP HERBAL DEWASA 15 ML, ENTROSTOP 10'S, SAKATONIK ABC STRAW 30TAB, SAKATONIK ABC ORANGE 30TAB
125035423;April 07, 2025;KALPANAX K CREAM 5 GR, KALPANAX KRIM 10 GR, PROMAG HERBAL 15 ML, CEREBROFORT M.G. AGGR SCH, CEREBROFORT MG MGA SCH, CEREBROFORT MG JRK SCH, CEREBROFORT MG STRAW SCH, CEREBROFORT M.G. TROPICAL FRUIT, SAKATONIK ABC STRAW 30TAB, SAKATONIK ABC ANGGUR30TAB
125035425;April 07, 2025;CEREBROFORT GOLD ORANGE 100 ML, CEREBROFORT GOLD ORANGE 200 ML, CEREBROFORT GOLD STRAWBERY, SAKATONIK ABC ANTARIKSA 30 TAB, SAKATONIK ABC STRAW 30TAB, SAKATONIK ABC ANGGUR30TAB, SAKATONIK ABC ORANGE 30TAB
125035426;April 07, 2025;KOMIX HERBAL JAHE, KOMIX HERBAL JERUK NIPIS, KOMIX HERBAL 15 ML, WOODS EXPECTORANT 60 ML, WOODS EXPECTORANT 100 ML
125035428;April 07, 2025;CEREBROFORT M.G. AGGR SCH, CEREBROFORT MG MGA SCH, CEREBROFORT MG JRK SCH, CEREBROFORT MG STRAW SCH, CEREBROFORT M.G. TROPICAL FRUIT, FATIGON SPIRIT BOX 10X6S, SAKATONIK ABC ANTARIKSA 30 TAB, SAKATONIK ABC STRAW 30TAB, SAKATONIK ABC ANGGUR30TAB
125035429;April 07, 2025;KALPANAX K CREAM 5 GR, KALPANAX SALEP 6G/12, KALPANAX KRIM 10 GR, WOODS LOZ HONEY LEMON
125035430;April 07, 2025;B7 SLASI JERUK NIPIS 12'S, PROMAG HERBAL 15 ML
125035460;April 07, 2025;MIXAGRIP FLU KAPLET 25X4, PROCOLD FLU PE
125035463;April 07, 2025;KOMIX HERBAL JERUK NIPIS, KOMIX HERBAL 15 ML
125035464;April 07, 2025;BEJO JAHE MERAH HERBAL 12 SC, ENTROSTOP 10'S
125035497;April 07, 2025;PUYER OSK BT NO.16/BOX, WAISAN NEW FORMULA  /LUSIN
125035498;April 07, 2025;KALPANAX K CREAM 5 GR, CEREBROFORT GOLD ORANGE 100 ML, WOODS EXPECTORANT 60 ML, ENTROSTOP 10'S
125035503;April 07, 2025;KOMIX HERBAL 15 ML, PUYER OSK BT NO.16/BOX, SAKATONIK ABC ANGGUR30TAB, SAKATONIK ABC ORANGE 30TAB
125035529;April 07, 2025;KOMIX JAHE G-FORMULA BOX, KOMIX J.NIPIS G-FORMULA B, KOMIX KID OBH PE
125035531;April 07, 2025;KOMIX HERBAL ORI PACK, KALPANAX SALEP 6G/12, WOODS EXPECTORANT 60 ML, CEREBROFORT MG JRK SCH
125035532;April 07, 2025;WAISAN NEW FORMULA  /LUSIN, KALPANAX K CREAM 5 GR, KALPANAX SALEP 6G/12, KALPANAX KRIM 10 GR, PROMAG HERBAL 15 ML, SKT ACTIV SIRUP 300 ML
125035534;April 07, 2025;KOMIX HERBAL 15 ML, KOMIX HERBAL ORI PACK
125035540;April 07, 2025;KOMIX HERBAL JAHE, KOMIX HERBAL JERUK NIPIS, PROMAG TABLET
125035541;April 07, 2025;KOMIX HERBAL 15 ML, PROMAG TABLET
125035543;April 07, 2025;FATIGON SPIRIT BOX 10X6S, SAKATONIK ABC ANTARIKSA 30 TAB, SAKATONIK ABC STRAW 30TAB
125035549;April 07, 2025;KALPANAX KRIM 10 GR, CEREBROFORT GOLD ORANGE 100 ML, CEREBROFORT GOLD ORANGE 200 ML, WOODS EXPECTORANT 100 ML, ENTROSTOP 10'S
125035555;April 07, 2025;BEJO JAHE MERAH HERBAL 12 SC, PROMAG SUSPENSI BTL 60 ML
125035563;April 07, 2025;WOODS COUGH SYR ATT 100ML, WOODS COUGH SYR ATT  60ML, PROCOLD FLU BATUK PE
125035565;April 07, 2025;KOMIX HERBAL JAHE, KOMIX HERBAL JERUK NIPIS, CEREBROFORT M.G. AGGR SCH, CEREBROFORT MG MGA SCH, CEREBROFORT MG JRK SCH, CEREBROFORT MG STRAW SCH, CEREBROFORT M.G. TROPICAL FRUIT, SAKATONIK ABC ANTARIKSA 30 TAB, SAKATONIK ABC STRAW 30TAB
125035573;April 07, 2025;FATIGON KAPLET 10X6S, FATIGON SPIRIT BOX 10X6S
125035580;April 07, 2025;KOMIX HERBAL 15 ML, PROMAG HERBAL 15 ML
125035598;April 07, 2025;PROMAG HERBAL 15 ML, PROMAG TABLET
125035607;April 07, 2025;KOMIX JAHE G-FORMULA BOX, KOMIX J.NIPIS G-FORMULA B, KOMIX OBH
125035637;April 07, 2025;WOODS COUGH SYR ATT 100ML, WOODS COUGH SYR ATT  60ML
125035643;April 07, 2025;KALPANAX KRIM 10 GR, CEREBROFORT GOLD ORANGE 200 ML, FATIGON KAPLET 10X6S, SAKATONIK ACTIV MULTIVIT ZAT BESI - KAPLET 6S
125035650;April 07, 2025;ENTROSTOP 10'S, PROMAG TABLET
125035654;April 07, 2025;ENTROSTOP 10'S, WOODS LOZENGES CHERRY 6'S
125035655;April 07, 2025;ENTROSTOP HERBAL ANAK, ENTROSTOP 10'S
125035656;April 07, 2025;KOMIX HERBAL 15 ML, CEREBROFORT M.G. TROPICAL FRUIT, PROMAG TABLET
125035663;April 07, 2025;KALPANAX KRIM 10 GR, WOODS EXPECTORANT 60 ML, ENTROSTOP 10'S, PROMAG TABLET
125035664;April 07, 2025;SKT ACTIV SIRUP 100 ML, SAKATONIK ABC ANTARIKSA 30 TAB, SAKATONIK ABC ORANGE 30TAB
125035666;April 07, 2025;KOMIX HERBAL JERUK NIPIS, CEREBROFORT M.G. TROPICAL FRUIT
125035668;April 07, 2025;SKT ACTIV SIRUP 100 ML, SAKATONIK ABC ANTARIKSA 30 TAB, SAKATONIK ABC STRAW 30TAB, SAKATONIK ABC ANGGUR30TAB, SAKATONIK ABC ORANGE 30TAB
125035670;April 07, 2025;SAKATONIK ABC STRAW 30TAB, SAKATONIK ABC ANGGUR30TAB, SAKATONIK ABC ORANGE 30TAB
125035685;April 07, 2025;ENTROSTOP 10'S, PROMAG TABLET
125035693;April 07, 2025;PROMAG HERBAL 15 ML, PROMAG TABLET
125035713;April 07, 2025;BEJO JAHE MERAH HERBAL 6S MT, PROMAG HERBAL 15 ML, SAKATONIK ABC ANTARIKSA 30 TAB, SAKATONIK ABC STRAW 30TAB
125035717;April 07, 2025;KOMIX HERBAL JAHE, KOMIX HERBAL 15 ML, KALPANAX K CREAM 5 GR, KALPANAX KRIM 10 GR
125035719;April 07, 2025;WOODS EXPECTORANT 100 ML, ENTROSTOP 10'S
125035720;April 07, 2025;KALPANAX K CREAM 5 GR, FATIGON SPIRIT BOX 10X6S
125035734;April 07, 2025;MIXAGRIP HERBAL GREGES, SAKATONIK ABC ANGGUR30TAB
125035743;April 07, 2025;KOMIX HERBAL 15 ML, KOMIX HERBAL ORI PACK, EXTRA JOSS ACTIVE 6 SCH
125035744;April 07, 2025;WOODS LOZENGES 6'S, WOODS LOZENGES LEMON VITAMIN C
125035746;April 07, 2025;WOODS COUGH SYR ATT  60ML, PROCOLD FLU BATUK PE
125035747;April 07, 2025;KALPANAX K CREAM 5 GR, PROMAG SUSPENSI 10ML/6, WOODS EXPECTORANT 60 ML, ENTROSTOP 10'S
125035748;April 07, 2025;MIXAGRIP FLU KAPLET 25X4, PROCOLD FLU PE
125035768;April 07, 2025;KOMIX JAHE G-FORMULA BOX, KOMIX J.NIPIS G-FORMULA B, KOMIX KID OBH PE
125035784;April 08, 2025;KALPANAX K CREAM 5 GR, KALPANAX KRIM 10 GR
125035795;April 08, 2025;BEJO JAHE MERAH HERBAL 12 SC, KOMIX HERBAL 15 ML
125035798;April 08, 2025;CEREBROFORT GOLD ORANGE 200 ML, SKT ACTIV SIRUP 300 ML
125035800;April 08, 2025;KOMIX HERBAL ORI PACK, PROMAG HERBAL 15 ML, WOODS NATURALS SYR 60 ML
125035806;April 08, 2025;WOODS EXPECTORANT 60 ML, WOODS NATURALS SYR 60 ML, PROMAG TABLET, WOODS LOZENGES 6'S
125035823;April 08, 2025;KOMIX HERBAL JAHE, KOMIX HERBAL JERUK NIPIS, KOMIX HERBAL 15 ML, KOMIX HERBAL ORI PACK, PROMAG SUSPENSI BTL 60 ML
125035827;April 08, 2025;KOMIX JAHE G-FORMULA BOX, KOMIX J.NIPIS G-FORMULA B, KOMIX PEPP.G-FORMULA BOX
125035828;April 08, 2025;KOMIX HERBAL 15 ML, WOODS EXPECTORANT 60 ML
125035830;April 08, 2025;CEREBROFORT GOLD ORANGE 100 ML, CEREBROFORT GOLD STRAWBERY
125035839;April 08, 2025;B7 SLASI JERUK NIPIS 12'S, CEREBROFORT GOLD STRAWBERY, FATIGON KAPLET 10X6S
125035841;April 08, 2025;KOMIX HERBAL JERUK NIPIS, KOMIX HERBAL 15 ML, ENTROSTOP 10'S
125035843;April 08, 2025;SAKATONIK ABC STRAW 30TAB, SAKATONIK ABC ANGGUR30TAB
125035854;April 08, 2025;KOMIX HERBAL 15 ML, FATIGON KAPLET 10X6S
125035856;April 08, 2025;KOMIX HERBAL JAHE, PROMAG TABLET
125035863;April 08, 2025;KALPANAX K CREAM 5 GR, KALPANAX SALEP 6G/12, PROMAG TABLET
125035880;April 08, 2025;PROMAG SUSPENSI 10ML/6, PROMAG TABLET
125035881;April 08, 2025;ENTROSTOP 10'S, PROMAG TABLET
125035914;April 08, 2025;WOODS EXPECTORANT 60 ML, PROMAG TABLET
125035915;April 08, 2025;KALPANAX K CREAM 5 GR, ENTROSTOP 10'S
125035918;April 08, 2025;BEJO JAHE MERAH HERBAL 12 SC, WOODS EXPECTORANT 60 ML
125035925;April 08, 2025;MIXAGRIP FLU KAPLET 25X4, ENTROSTOP 10'S
125035931;April 08, 2025;KALPANAX K CREAM 5 GR, WOODS EXPECTORANT 100 ML
125035935;April 08, 2025;KOMIX HERBAL 15 ML, PROMAG HERBAL 15 ML
125035946;April 08, 2025;ENTROSTOP 10'S, PROMAG TABLET
125036031;April 08, 2025;BEJO JAHE MERAH HERBAL 12 SC, CEREBROFORT GOLD ORANGE 200 ML, KOMIX HERBAL 15 ML, KOMIX HERBAL ORI PACK, WOODS NATURALS SYR 60 ML
125036043;April 08, 2025;BEJO JAHE MERAH HERBAL 12 SC, WOODS EXPECTORANT 60 ML, WOODS EXPECTORANT 100 ML, CEREBROFORT M.G. TROPICAL FRUIT
125036045;April 08, 2025;KOMIX JAHE G-FORMULA BOX, WOODS COUGH SYR ATT 100ML, WOODS COUGH SYR ATT  60ML
125036056;April 08, 2025;SAKATONIK ACTIV MULTIVIT ZAT BESI - KAPLET 6S, SAKATONIK ABC STRAW 30TAB
125036063;April 08, 2025;FATIGON KAPLET 10X6S, FATIGON SPIRIT BOX 10X6S
125036072;April 08, 2025;KOMIX JAHE G-FORMULA BOX, KOMIX J.NIPIS G-FORMULA B, KOMIX PEPP.G-FORMULA BOX, KOMIX KID OBH PE, KOMIX OBH
125036073;April 08, 2025;KOMIX JAHE G-FORMULA BOX, KOMIX J.NIPIS G-FORMULA B, KOMIX PEPP.G-FORMULA BOX, KOMIX KID OBH PE, KOMIX OBH
125036099;April 08, 2025;WOODS EXPECTORANT 60 ML, WOODS EXPECTORANT 100 ML
125036109;April 08, 2025;PROMAG HERBAL 15 ML, CEREBROFORT M.G. AGGR SCH, FATIGON SPIRIT BOX 10X6S, XONCE TAB BOX 50'S
125036111;April 08, 2025;MIXAGRIP FLU KAPLET 25X4, PROCOLD FLU PE
